measure_year,measure_month,measure_day,measure_value,quantity_id,location_id
2021,5,23,409.8,5,3
2021,5,24,415.6,5,3
2021,5,25,408.6,5,3
2021,5,26,406.1,5,3
2021,5,27,412.3,5,3
2021,5,28,421.0,5,3
2021,5,29,420.3,5,3
2021,5,30,408.3,5,3
2021,5,31,383.6,5,3
2021,6,1,332.0,5,3
2021,6,2,263.5,5,3
2021,6,3,188.4,5,3
2021,6,4,137.0,5,3
2021,6,5,125.6,5,3
2021,6,6,136.8,5,3
2021,6,7,158.2,5,3
2021,6,8,222.2,5,3
2021,6,9,270.2,5,3
2021,6,10,274.6,5,3
2021,6,11,288.3,5,3
2021,6,12,317.1,5,3
2021,6,13,338.9,5,3
2021,6,14,352.0,5,3
2021,6,15,335.1,5,3
2021,6,16,309.3,5,3
2021,6,17,247.2,5,3
2021,6,18,186.9,5,3
2021,6,19,179.8,5,3
2021,6,20,163.1,5,3
2021,6,21,192.7,5,3
2021,6,22,219.8,5,3
2021,6,23,172.6,5,3
2021,6,24,206.7,5,3
2021,6,24,186.3,5,3
2021,6,25,227.2,5,3
2021,6,26,261.9,5,3
2021,6,27,311.2,5,3
2021,6,28,346.5,5,3
2021,6,29,366.9,5,3
2021,6,30,363.1,5,3
2021,7,1,388.2,5,3
2021,7,2,436.0,5,3
2021,7,3,450.4,5,3
2021,7,4,463.9,5,3
2021,7,5,471.5,5,3
2021,7,6,466.7,5,3
2021,7,7,447.3,5,3
2021,7,8,430.1,5,3
2021,7,9,419.7,5,3
2021,7,10,412.7,5,3
2021,7,11,423.2,5,3
2021,7,12,473.1,5,3
2021,7,13,543.2,5,3
2021,7,14,586.6,5,3
2021,7,15,683.0,5,3
2021,7,16,1101.4,5,3
2021,7,17,1241.1,5,3
2021,7,18,1267.6,5,3
2021,7,19,1204.9,5,3
2021,7,20,1124.1,5,3
2021,7,21,1045.0,5,3
2021,7,22,965.5,5,3
2021,7,23,830.1,5,3
2021,7,24,688.1,5,3
2021,7,25,640.0,5,3
2021,7,26,595.8,5,3
2021,7,27,571.7,5,3
2021,7,28,555.8,5,3
2021,7,29,544.0,5,3
2021,7,30,540.8,5,3
2021,7,31,526.7,5,3
2021,8,1,502.9,5,3
2021,8,2,477.2,5,3
2021,8,3,452.2,5,3
2021,8,4,444.5,5,3
2021,8,5,461.5,5,3
2021,8,6,492.0,5,3
2021,8,7,500.4,5,3
2021,8,8,493.0,5,3
2021,8,9,482.4,5,3
2021,8,10,480.6,5,3
2021,8,11,476.1,5,3
2021,8,12,460.7,5,3
2021,8,13,442.5,5,3
2021,8,14,421.2,5,3
2021,8,15,402.1,5,3
2021,8,16,377.3,5,3
2021,8,17,335.0,5,3
2021,8,18,306.3,5,3
2021,8,19,286.2,5,3
2021,8,20,257.5,5,3
2021,8,21,246.6,5,3
2021,8,22,218.5,5,3
2021,8,23,205.4,5,3
2021,8,24,177.7,5,3
2021,8,25,184.5,5,3
2021,8,26,189.2,5,3
2021,8,27,165.2,5,3
2021,8,28,166.6,5,3
2021,8,29,142.0,5,3
2021,8,30,129.4,5,3
2021,8,31,117.0,5,3
2021,9,1,119.2,5,3
2021,9,2,119.4,5,3
2021,9,3,134.6,5,3
2021,9,4,135.5,5,3
2021,9,5,108.6,5,3
2021,9,6,59.0,5,3
2021,9,7,29.4,5,3
2021,9,8,29.7,5,3
2021,9,9,34.4,5,3
2021,9,10,28.4,5,3
2021,9,11,26.2,5,3
2021,9,12,25.9,5,3
2021,9,13,23.5,5,3
2021,9,14,27.6,5,3
2021,9,15,30.1,5,3
2021,9,16,29.0,5,3
2021,9,17,30.0,5,3
2021,9,18,29.0,5,3
2021,9,19,29.3,5,3
2021,9,20,25.9,5,3
2021,9,21,23.1,5,3
2021,9,22,21.7,5,3
2021,9,23,21.2,5,3
2021,9,24,21.9,5,3
2021,9,25,25.1,5,3
2021,9,26,30.2,5,3
2021,9,27,33.7,5,3
2021,9,28,33.1,5,3
2021,9,29,33.7,5,3
2021,9,30,32.9,5,3
2021,10,1,33.9,5,3
2021,10,2,33.4,5,3
2021,10,3,32.0,5,3
2021,10,4,27.5,5,3
2021,10,5,26.0,5,3
2021,10,6,23.6,5,3
2021,10,7,25.2,5,3
2021,10,8,25.6,5,3
2021,10,9,26.5,5,3
2021,10,10,25.7,5,3
2021,10,11,24.9,5,3
2021,10,12,24.8,5,3
2021,10,13,25.2,5,3
2021,10,14,25.0,5,3
2021,10,15,22.8,5,3
2021,10,16,22.9,5,3
2021,10,17,22.3,5,3
2021,10,18,22.1,5,3
2021,10,19,20.1,5,3
2021,10,20,19.8,5,3
2021,10,21,22.1,5,3
2021,10,22,22.5,5,3
2021,10,23,22.0,5,3
2021,10,24,24.2,5,3
2021,10,25,24.8,5,3
2021,10,26,22.0,5,3
2021,10,27,16.4,5,3
2021,10,28,16.5,5,3
2021,10,29,15.0,5,3
2021,10,30,13.8,5,3
2021,10,31,14.3,5,3
2021,11,1,12.6,5,3
2021,11,2,14.3,5,3
2021,11,3,13.9,5,3
2021,11,4,14.1,5,3
2021,11,5,15.9,5,3
2021,11,6,19.3,5,3
2021,11,7,22.6,5,3
2021,11,8,22.9,5,3
2021,11,9,22.6,5,3
2021,11,10,21.3,5,3
2021,11,11,22.6,5,3
2021,11,12,22.3,5,3
2021,11,13,20.4,5,3
2021,11,14,18.6,5,3
2021,11,15,18.4,5,3
2021,11,16,19.0,5,3
2021,11,17,19.2,5,3
2021,11,18,19.4,5,3
2021,11,19,18.8,5,3
2021,11,20,18.3,5,3
2021,11,21,18.7,5,3
2021,11,22,18.1,5,3
2021,11,23,17.7,5,3
2021,11,24,16.9,5,3
2021,11,25,16.6,5,3
2021,11,26,15.8,5,3
2021,11,27,13.7,5,3
2021,11,28,15.4,5,3
2021,11,29,19.6,5,3
2021,11,30,20.1,5,3
2021,12,1,22.8,5,3
2021,12,2,28.2,5,3
2021,12,3,32.8,5,3
2021,12,4,31.1,5,3
2021,12,5,26.7,5,3
2021,12,6,29.9,5,3
2021,12,7,57.2,5,3
2021,12,8,186.0,5,3
2021,12,9,274.8,5,3
2021,12,10,271.6,5,3
2021,12,11,198.1,5,3
2021,12,12,171.6,5,3
2021,12,13,172.0,5,3
2021,12,14,159.0,5,3
2021,12,15,133.0,5,3
2021,12,16,78.3,5,3
2021,12,17,59.3,5,3
2021,12,18,30.0,5,3
2021,12,19,24.5,5,3
2021,12,20,26.2,5,3
2021,12,21,25.8,5,3
2021,12,21,24.8,5,3
2021,12,22,23.8,5,3
2021,12,23,28.7,5,3
2021,12,24,29.3,5,3
2021,12,25,26.1,5,3
2021,12,26,26.3,5,3
2021,12,27,26.7,5,3
2021,12,28,29.8,5,3
2021,12,29,29.0,5,3
2021,12,30,203.8,5,3
2021,12,31,365.9,5,3
2022,1,1,483.6,5,3
2022,1,2,546.2,5,3
2022,1,3,577.7,5,3
2022,1,4,582.2,5,3
2022,1,5,565.3,5,3
2022,1,6,633.8,5,3
2022,1,7,867.8,5,3
2022,1,8,1021.4,5,3
2022,1,9,961.9,5,3
2022,1,10,865.2,5,3
2022,1,11,733.2,5,3
2022,1,12,730.1,5,3
2022,1,13,689.6,5,3
2022,1,14,616.2,5,3
2022,1,15,539.8,5,3
2022,1,16,481.3,5,3
2022,1,17,426.5,5,3
2022,1,18,367.3,5,3
2022,1,19,333.8,5,3
2022,1,20,285.6,5,3
2022,1,21,257.7,5,3
2022,1,22,227.5,5,3
2022,1,23,205.2,5,3
2022,1,24,175.3,5,3
2022,1,25,131.3,5,3
2022,1,26,103.3,5,3
2022,1,27,75.4,5,3
2022,1,28,73.0,5,3
2022,1,29,42.4,5,3
2022,1,30,36.1,5,3
2022,1,31,27.1,5,3
2022,2,1,36.2,5,3
2022,2,2,98.6,5,3
2022,2,3,205.7,5,3
2022,2,4,264.2,5,3
2022,2,5,282.3,5,3
2022,2,6,325.1,5,3
2022,2,7,380.2,5,3
2022,2,8,444.7,5,3
2022,2,9,537.8,5,3
2022,2,10,612.2,5,3
2022,2,11,613.4,5,3
2022,2,12,570.1,5,3
2022,2,13,512.1,5,3
2022,2,14,459.5,5,3
2022,2,15,425.5,5,3
2022,2,16,397.1,5,3
2022,2,17,376.2,5,3
2022,2,18,376.0,5,3
2022,2,19,448.3,5,3
2022,2,20,481.1,5,3
2022,2,21,521.0,5,3
2022,2,22,573.6,5,3
2022,2,23,609.1,5,3
2022,2,24,628.7,5,3
2022,2,25,627.0,5,3
2022,2,26,600.5,5,3
2022,2,27,557.5,5,3
2022,2,28,506.2,5,3
2022,3,1,460.4,5,3
2022,3,2,417.2,5,3
2022,3,3,374.8,5,3
2022,3,4,321.2,5,3
2022,3,5,269.1,5,3
2022,3,6,209.8,5,3
2022,3,7,161.1,5,3
2022,3,8,111.9,5,3
2022,3,9,51.2,5,3
2022,3,10,34.9,5,3
2022,3,11,33.9,5,3
2022,3,12,31.5,5,3
2022,3,13,26.4,5,3
2022,3,14,29.8,5,3
2022,3,15,31.7,5,3
2022,3,16,29.2,5,3
2022,3,17,26.0,5,3
2022,3,18,28.7,5,3
2022,3,19,27.4,5,3
2022,3,20,28.1,5,3
2022,3,21,28.9,5,3
2022,3,22,27.2,5,3
2022,3,23,25.7,5,3
2022,3,24,143946.6,5,3
2022,3,25,23.8,5,3
2022,3,26,23.8,5,3
2022,3,27,23.2,5,3
2022,3,28,21.8,5,3
2022,3,29,20.7,5,3
2022,3,30,19.7,5,3
2022,3,31,18.3,5,3
2022,4,1,17.5,5,3
2022,4,2,18.9,5,3
2022,4,3,20.1,5,3
2022,4,4,22.4,5,3
2022,4,5,26.5,5,3
2022,4,6,29.5,5,3
2022,4,7,28.3,5,3
2022,4,8,48.3,5,3
2022,4,9,118.1,5,3
2022,4,10,195.4,5,3
2022,4,11,394.3,5,3
2022,4,12,572.2,5,3
2022,4,13,621.4,5,3
2022,4,14,556.4,5,3
2022,4,15,475.7,5,3
2022,4,16,396.4,5,3
2022,4,17,335.3,5,3
2022,4,18,276.4,5,3
2022,4,19,193.9,5,3
2022,4,20,131.7,5,3
2022,4,21,66.7,5,3
2022,4,22,34.7,5,3
2022,4,23,31.8,5,3
2022,4,24,27.0,5,3
2022,4,25,23.8,5,3
2022,4,26,23.1,5,3
2022,4,27,27.5,5,3
2022,4,28,27.5,5,3
2022,4,29,31.1,5,3
2022,4,30,86.1,5,3
2022,5,1,106.0,5,3
2022,5,2,50.9,5,3
2022,5,3,37.2,5,3
2022,5,4,32.9,5,3
2022,5,5,26.6,5,3
2022,5,6,23.8,5,3
2022,5,7,29.0,5,3
2022,5,8,30.8,5,3
2022,5,9,29.7,5,3
2022,5,10,25.3,5,3
2022,5,11,22.8,5,3
2022,5,12,28.4,5,3
2022,5,13,28.4,5,3
2022,5,14,38.3,5,3
2022,5,15,50.9,5,3
2022,5,16,43.2,5,3
2022,5,17,43.5,5,3
2022,5,18,41.7,5,3
2022,5,19,34.3,5,3
2022,5,20,32.2,5,3
2022,5,21,31.3,5,3
2022,5,22,30.3,5,3
2022,5,23,30.5,5,3
2022,5,24,30.8,5,3
2022,5,25,31.8,5,3
2022,5,26,30.9,5,3
2022,5,27,27.9,5,3
2022,5,28,27.5,5,3
2022,5,29,29.0,5,3
2022,5,30,31.8,5,3
2022,5,31,30.4,5,3
2022,6,1,26.3,5,3
2022,6,2,26.0,5,3
2022,6,3,26.9,5,3
2022,6,4,21.7,5,3
2022,6,5,26.7,5,3
2022,6,6,23.0,5,3
2022,6,7,20.6,5,3
2022,6,8,24.6,5,3
2022,6,9,25.5,5,3
2022,6,10,32.2,5,3
2022,6,11,28.5,5,3
2022,6,12,28.4,5,3
2022,6,13,29.5,5,3
2022,6,14,32.3,5,3
2022,6,15,31.0,5,3
2022,6,16,28.9,5,3
2022,6,17,26.0,5,3
2022,6,18,24.3,5,3
2022,6,19,19.9,5,3
2022,6,19,19.1,5,3
2022,6,20,17.2,5,3
2022,6,21,23.2,5,3
2022,6,22,27.6,5,3
2022,6,23,21.4,5,3
2022,6,24,19.3,5,3
2022,6,25,19.5,5,3
2022,6,26,20.4,5,3
2022,6,27,21.0,5,3
2022,6,28,21.3,5,3
2022,6,29,30.2,5,3
2022,6,30,26.4,5,3
2022,7,1,29.2,5,3
2022,7,2,33.3,5,3
2022,7,3,33.6,5,3
2022,7,4,31.5,5,3
2022,7,5,27.6,5,3
2022,7,6,28.5,5,3
2022,7,7,23.7,5,3
2022,7,8,22.5,5,3
2022,7,9,22.4,5,3
2022,7,10,22.0,5,3
2022,7,11,26.0,5,3
2022,7,12,25.3,5,3
2022,7,13,21.0,5,3
2022,7,14,22.9,5,3
2022,7,15,18.2,5,3
2022,7,16,19.9,5,3
2022,7,17,19.5,5,3
2022,7,18,17.6,5,3
2022,7,19,17.6,5,3
2022,7,20,10.8,5,3
2022,7,21,13.4,5,3
2022,7,22,18.1,5,3
2022,7,23,23.7,5,3
2022,7,24,30.6,5,3
2022,7,25,29.6,5,3
2022,7,26,22.6,5,3
2022,7,27,14.4,5,3
2022,7,28,13.5,5,3
2022,7,29,12.7,5,3
2022,7,30,6.8,5,3
2022,7,31,9.9,5,3
2022,8,1,13.6,5,3
2022,8,2,8.5,5,3
2022,8,3,5.7,5,3
2022,8,4,10.0,5,3
2022,8,5,9.4,5,3
2022,8,6,15.2,5,3
2022,8,7,14.7,5,3
2022,8,8,18.1,5,3
2022,8,9,16.5,5,3
2022,8,10,10.0,5,3
2022,8,11,7.5,5,3
2022,8,12,6.4,5,3
2022,8,13,7.2,5,3
2022,8,14,5.1,5,3
2022,8,15,-0.5,5,3
2022,8,16,-1.6,5,3
2022,8,17,2.5,5,3
2022,8,18,2.9,5,3
2022,8,19,-2.4,5,3
2022,8,20,-0.4,5,3
2022,8,21,-0.6,5,3
2022,8,22,3.0,5,3
2022,8,23,2.0,5,3
2022,8,24,13.1,5,3
2022,8,25,21.5,5,3
2022,8,26,25.2,5,3
2022,8,27,26.7,5,3
2022,8,28,19.3,5,3
2022,8,29,20.9,5,3
2022,8,30,16.2,5,3
2022,8,31,16.7,5,3
2022,9,1,18.2,5,3
2022,9,2,12.1,5,3
2022,9,3,10.7,5,3
2022,9,4,9.4,5,3
2022,9,5,15.4,5,3
2022,9,6,10.9,5,3
2022,9,7,9.5,5,3
2022,9,8,10.1,5,3
2022,9,9,9.2,5,3
2022,9,10,14.2,5,3
2022,9,11,16.6,5,3
2022,9,12,8.3,5,3
2022,9,13,14.2,5,3
2022,9,14,15.4,5,3
2022,9,15,12.6,5,3
2022,9,16,18.9,5,3
2022,9,17,20.5,5,3
2022,9,18,18.4,5,3
2022,9,19,16.1,5,3
2022,9,20,17.8,5,3
2022,9,21,19.6,5,3
2022,9,22,18.0,5,3
2022,9,23,16.2,5,3
2022,9,24,14.0,5,3
2022,9,25,14.6,5,3
2022,9,26,11.1,5,3
2022,9,27,13.5,5,3
2022,9,28,14.5,5,3
2022,9,29,16.5,5,3
2022,9,30,13.1,5,3
2022,10,1,15.6,5,3
2022,10,2,26.1,5,3
2022,10,3,31.8,5,3
2022,10,4,64.0,5,3
2022,10,5,117.8,5,3
2022,10,6,142.2,5,3
2022,10,7,155.6,5,3
2022,10,8,132.5,5,3
2022,10,9,52.2,5,3
2022,10,10,18.4,5,3
2022,10,11,27.8,5,3
2022,10,12,30.1,5,3
2022,10,13,29.9,5,3
2022,10,14,27.9,5,3
2022,10,15,29.4,5,3
2022,10,16,31.3,5,3
2022,10,17,31.6,5,3
2022,10,18,30.2,5,3
2022,10,19,31.4,5,3
2022,10,20,33.9,5,3
2022,10,21,34.2,5,3
2022,10,22,30.1,5,3
2022,10,23,28.5,5,3
2022,10,24,28.8,5,3
2022,10,25,29.5,5,3
2022,10,26,30.2,5,3
2022,10,27,30.7,5,3
2022,10,28,29.6,5,3
2022,10,29,28.9,5,3
2022,10,30,28.5,5,3
2022,10,31,26.8,5,3
2022,11,1,26.4,5,3
2022,11,2,24.7,5,3
2022,11,3,25.3,5,3
2022,11,4,26.9,5,3
2022,11,5,31.7,5,3
2022,11,6,33.4,5,3
2022,11,7,28.6,5,3
2022,11,8,25.8,5,3
2022,11,9,25.4,5,3
2022,11,10,25.2,5,3
2022,11,11,24.6,5,3
2022,11,12,25.0,5,3
2022,11,13,26.2,5,3
2022,11,14,26.7,5,3
2022,11,15,27.2,5,3
2022,11,16,26.2,5,3
2022,11,17,25.9,5,3
2022,11,18,26.0,5,3
2022,11,19,26.4,5,3
2022,11,20,27.4,5,3
2022,11,21,27.5,5,3
2022,11,22,55.8,5,3
2022,11,23,191.5,5,3
2022,11,24,191.1,5,3
2022,11,25,173.1,5,3
2022,11,26,131.4,5,3
2022,11,27,83.5,5,3
2022,11,28,52.8,5,3
2022,11,29,37.4,5,3
2022,11,30,29.0,5,3
2022,12,1,23.8,5,3
2022,12,2,21.6,5,3
2022,12,3,21.1,5,3
2022,12,4,27.6,5,3
2022,12,5,27.5,5,3
2022,12,6,25.8,5,3
2022,12,7,26.4,5,3
2022,12,8,25.5,5,3
2022,12,9,23.7,5,3
2022,12,10,23.5,5,3
2022,12,11,22.4,5,3
2022,12,12,19.3,5,3
2022,12,13,19.5,5,3
2022,12,14,19.3,5,3
2022,12,15,17.7,5,3
2022,12,16,17.5,5,3
2022,12,16,16.1,5,3
2022,12,17,16.1,5,3
2022,12,18,15.3,5,3
2022,12,19,15.5,5,3
2022,12,20,16.8,5,3
2022,12,21,18.7,5,3
2022,12,22,22.8,5,3
2022,12,23,25.3,5,3
2022,12,24,26.7,5,3
2022,12,25,178.6,5,3
2022,12,26,420.1,5,3
2022,12,27,511.3,5,3
2022,12,28,555.0,5,3
2022,12,29,558.5,5,3
2022,12,30,545.0,5,3
2022,12,31,524.1,5,3
2023,1,1,499.3,5,3
2023,1,2,479.2,5,3
2023,1,3,475.6,5,3
2023,1,4,451.3,5,3
2023,1,5,426.8,5,3
2023,1,6,399.5,5,3
2023,1,7,364.3,5,3
2023,1,8,352.1,5,3
2023,1,9,339.0,5,3
2023,1,10,332.3,5,3
2023,1,11,362.0,5,3
2023,1,12,433.5,5,3
2023,1,13,500.4,5,3
2023,1,14,603.7,5,3
2023,1,15,668.5,5,3
2023,1,16,704.7,5,3
2023,1,17,663.0,5,3
2023,1,18,507.9,5,3
2023,1,19,520.0,5,3
2023,1,20,517.4,5,3
2023,1,21,677.9,5,3
2023,1,22,581.4,5,3
2023,1,23,504.5,5,3
2023,1,24,442.7,5,3
2023,1,25,390.0,5,3
2023,1,26,328.9,5,3
2023,1,27,254.7,5,3
2023,1,28,226.5,5,3
2023,1,29,202.3,5,3
2023,1,30,143.6,5,3
2023,1,31,115.9,5,3
2023,2,1,58.7,5,3
2023,2,2,53.0,5,3
2023,2,3,120.4,5,3
2023,2,4,217.4,5,3
2023,2,5,258.6,5,3
2023,2,6,294.2,5,3
2023,2,7,305.1,5,3
2023,2,8,309.7,5,3
2023,2,9,296.9,5,3
2023,2,10,253.8,5,3
2023,2,11,194.5,5,3
