measure_year,measure_month,measure_day,measure_value,quantity_id,location_id
2021,7,23,4432.8,5,5
2021,7,24,4131.4,5,5
2021,7,25,3846.5,5,5
2021,7,26,3634.7,5,5
2021,7,27,3514.9,5,5
2021,7,28,3435.9,5,5
2021,7,29,3387.7,5,5
2021,7,30,3359.7,5,5
2021,7,31,3240.5,5,5
2021,8,1,3079.2,5,5
2021,8,2,2945.1,5,5
2021,8,3,2839.3,5,5
2021,8,4,2831.9,5,5
2021,8,5,2979.1,5,5
2021,8,6,3130.0,5,5
2021,8,7,3126.5,5,5
2021,8,8,3065.5,5,5
2021,8,9,3013.5,5,5
2021,8,10,3020.4,5,5
2021,8,11,2967.9,5,5
2021,8,12,2881.1,5,5
2021,8,13,2794.0,5,5
2021,8,14,2700.6,5,5
2021,8,15,2593.4,5,5
2021,8,16,2482.5,5,5
2021,8,17,2381.6,5,5
2021,8,18,2281.5,5,5
2021,8,19,2227.2,5,5
2021,8,20,2172.4,5,5
2021,8,21,2157.0,5,5
2021,8,22,2124.9,5,5
2021,8,23,2065.9,5,5
2021,8,24,2036.5,5,5
2021,8,25,2057.9,5,5
2021,8,26,2032.7,5,5
2021,8,27,2031.6,5,5
2021,8,28,2016.6,5,5
2021,8,29,1987.0,5,5
2021,8,30,1969.3,5,5
2021,8,31,1954.8,5,5
2021,9,1,1944.2,5,5
2021,9,2,1948.4,5,5
2021,9,3,1998.6,5,5
2021,9,4,1996.6,5,5
2021,9,5,1918.0,5,5
2021,9,6,1859.1,5,5
2021,9,7,1812.7,5,5
2021,9,8,1750.1,5,5
2021,9,9,1677.2,5,5
2021,9,10,1641.5,5,5
2021,9,11,1630.2,5,5
2021,9,12,1592.7,5,5
2021,9,13,1568.7,5,5
2021,9,14,1532.3,5,5
2021,9,15,1510.1,5,5
2021,9,16,1482.7,5,5
2021,9,17,1443.6,5,5
2021,9,18,1443.5,5,5
2021,9,19,1432.0,5,5
2021,9,20,1395.2,5,5
2021,9,21,1396.3,5,5
2021,9,22,1375.8,5,5
2021,9,23,1375.3,5,5
2021,9,24,1410.4,5,5
2021,9,25,1429.5,5,5
2021,9,26,1401.1,5,5
2021,9,27,1367.0,5,5
2021,9,28,1343.4,5,5
2021,9,29,1324.3,5,5
2021,9,30,1307.0,5,5
2021,10,1,1289.7,5,5
2021,10,2,1261.2,5,5
2021,10,3,1242.8,5,5
2021,10,4,1231.8,5,5
2021,10,5,1194.1,5,5
2021,10,6,1168.9,5,5
2021,10,7,1176.1,5,5
2021,10,8,1193.3,5,5
2021,10,9,1214.7,5,5
2021,10,10,1216.9,5,5
2021,10,11,1205.2,5,5
2021,10,12,1207.6,5,5
2021,10,13,1207.0,5,5
2021,10,14,1188.1,5,5
2021,10,15,1162.6,5,5
2021,10,16,1158.9,5,5
2021,10,17,1144.3,5,5
2021,10,18,1122.5,5,5
2021,10,19,1106.0,5,5
2021,10,20,1106.5,5,5
2021,10,21,1107.5,5,5
2021,10,22,1123.7,5,5
2021,10,23,1144.0,5,5
2021,10,24,1200.2,5,5
2021,10,25,1224.3,5,5
2021,10,26,1195.5,5,5
2021,10,27,1146.4,5,5
2021,10,28,1103.3,5,5
2021,10,29,1067.7,5,5
2021,10,30,1053.1,5,5
2021,10,31,1046.1,5,5
2021,11,1,1053.5,5,5
2021,11,2,1081.3,5,5
2021,11,3,1061.1,5,5
2021,11,4,1069.7,5,5
2021,11,5,1152.1,5,5
2021,11,6,1263.4,5,5
2021,11,7,1317.2,5,5
2021,11,8,1326.9,5,5
2021,11,9,1310.9,5,5
2021,11,10,1263.3,5,5
2021,11,11,1219.4,5,5
2021,11,12,1172.6,5,5
2021,11,13,1137.6,5,5
2021,11,14,1121.0,5,5
2021,11,15,1111.1,5,5
2021,11,16,1109.0,5,5
2021,11,17,1118.1,5,5
2021,11,18,1108.9,5,5
2021,11,19,1093.3,5,5
2021,11,20,1096.7,5,5
2021,11,21,1092.6,5,5
2021,11,22,1076.8,5,5
2021,11,23,1064.7,5,5
2021,11,24,1044.6,5,5
2021,11,25,1035.6,5,5
