measure_year,measure_month,measure_day,measure_value,quantity_id,location_id
1901,6,23,2160.0,5,5
1901,6,24,2185.0,5,5
1901,6,25,2175.0,5,5
1901,6,26,2140.0,5,5
1901,6,27,2095.0,5,5
1901,6,28,2050.0,5,5
1901,6,29,2020.0,5,5
1901,6,30,2025.0,5,5
1901,7,1,2025.0,5,5
1901,7,2,1985.0,5,5
1901,7,3,1945.0,5,5
1901,7,4,1930.0,5,5
1901,7,5,1935.0,5,5
1901,7,6,1980.0,5,5
1901,7,7,2095.0,5,5
1901,7,8,2155.0,5,5
1901,7,9,2140.0,5,5
1901,7,10,2135.0,5,5
1901,7,11,2120.0,5,5
1901,7,12,2075.0,5,5
1901,7,13,2020.0,5,5
1901,7,14,1965.0,5,5
1901,7,15,1910.0,5,5
1901,7,16,1860.0,5,5
1901,7,17,1815.0,5,5
1901,7,18,1775.0,5,5
1901,7,19,1735.0,5,5
1901,7,20,1700.0,5,5
1901,7,21,1675.0,5,5
1901,7,22,1645.0,5,5
1901,7,23,1620.0,5,5
1901,7,24,1600.0,5,5
1901,7,25,1575.0,5,5
1901,7,26,1545.0,5,5
1901,7,27,1520.0,5,5
1901,7,28,1510.0,5,5
1901,7,29,1525.0,5,5
1901,7,30,1515.0,5,5
1901,7,31,1505.0,5,5
1901,8,1,1500.0,5,5
1901,8,2,1505.0,5,5
1901,8,3,1500.0,5,5
1901,8,4,1510.0,5,5
1901,8,5,1585.0,5,5
1901,8,6,1670.0,5,5
1901,8,7,1855.0,5,5
1901,8,8,2130.0,5,5
1901,8,9,2295.0,5,5
1901,8,10,2280.0,5,5
1901,8,11,2185.0,5,5
1901,8,12,2095.0,5,5
1901,8,13,2035.0,5,5
1901,8,14,2000.0,5,5
1901,8,15,1970.0,5,5
1901,8,16,1970.0,5,5
1901,8,17,2010.0,5,5
1901,8,18,2070.0,5,5
1901,8,19,2085.0,5,5
1901,8,20,2060.0,5,5
1901,8,21,2050.0,5,5
1901,8,22,2045.0,5,5
1901,8,23,2000.0,5,5
1901,8,24,1940.0,5,5
1901,8,25,1885.0,5,5
1901,8,26,1820.0,5,5
1901,8,27,1775.0,5,5
1901,8,28,1735.0,5,5
1901,8,29,1710.0,5,5
1901,8,30,1675.0,5,5
1901,8,31,1650.0,5,5
1901,9,1,1660.0,5,5
1901,9,2,1670.0,5,5
1901,9,3,1675.0,5,5
1901,9,4,1675.0,5,5
1901,9,5,1655.0,5,5
1901,9,6,1625.0,5,5
1901,9,7,1610.0,5,5
1901,9,8,1625.0,5,5
1901,9,9,1630.0,5,5
1901,9,10,1630.0,5,5
1901,9,11,1650.0,5,5
1901,9,12,1655.0,5,5
1901,9,13,1650.0,5,5
1901,9,14,1660.0,5,5
1901,9,15,1720.0,5,5
1901,9,16,1900.0,5,5
1901,9,17,2725.0,5,5
1901,9,18,3640.0,5,5
1901,9,19,3995.0,5,5
1901,9,20,3975.0,5,5
1901,9,21,3705.0,5,5
1901,9,22,3330.0,5,5
1901,9,23,2980.0,5,5
1901,9,24,2690.0,5,5
1901,9,25,2485.0,5,5
1901,9,26,2310.0,5,5
1901,9,27,2180.0,5,5
1901,9,28,2070.0,5,5
1901,9,29,1980.0,5,5
1901,9,30,1910.0,5,5
1901,10,1,1860.0,5,5
1901,10,2,1910.0,5,5
1901,10,3,1945.0,5,5
1901,10,4,1900.0,5,5
1901,10,5,1840.0,5,5
1901,10,6,1820.0,5,5
1901,10,7,1895.0,5,5
1901,10,8,2065.0,5,5
1901,10,9,2540.0,5,5
1901,10,10,2975.0,5,5
1901,10,11,3410.0,5,5
1901,10,12,3845.0,5,5
1901,10,13,4060.0,5,5
1901,10,14,4095.0,5,5
1901,10,15,3930.0,5,5
1901,10,16,3600.0,5,5
1901,10,17,3260.0,5,5
1901,10,18,2920.0,5,5
1901,10,19,2680.0,5,5
1901,10,20,2490.0,5,5
1901,10,21,2360.0,5,5
1901,10,22,2255.0,5,5
1901,10,23,2190.0,5,5
1901,10,24,2155.0,5,5
